CompetitorMenuItemID,CompetitorID,YourItemID,CompetitorItemName,CompetitorPrice_EGP,IsOnPromotion,DateTracked
9594,39,39,Fried Chicken,122.79,0,2024-11-04
9595,39,39,Fried Chicken,124.46,0,2024-11-18
9596,39,39,Fried Chicken,125.62,0,2024-12-02
9597,39,39,Fried Chicken,126.5,0,2024-12-30
9598,39,39,Crunchy Chicken,128.39,0,2025-01-13
9599,39,39,Fried Chicken,129.59,0,2025-02-10
9600,39,39,Crispy Chicken,123.12,1,2025-03-10
9601,39,39,Crunchy Chicken,124.2,0,2025-04-07
9602,39,39,Crispy Chicken,124.84,0,2025-04-21
9603,39,39,Crispy Chicken,126.24,0,2025-05-05
9604,39,39,Fried Chicken,127.83,0,2025-05-19
9605,39,39,Crunchy Chicken,128.81,0,2025-06-02
9606,39,39,Crispy Chicken,130.0,0,2025-06-16
9607,39,39,Crunchy Chicken,131.51,0,2025-06-30
9608,39,39,Crunchy Chicken,133.46,0,2025-07-28
9609,39,39,Crunchy Chicken,123.65,1,2025-08-11
9610,39,39,Crunchy Chicken,124.63,0,2025-08-25
9611,39,39,Crispy Chicken,126.12,0,2025-09-08
9612,39,39,Fried Chicken,127.63,0,2025-09-22
9613,39,39,Crunchy Chicken,128.58,0,2025-10-06
9614,39,39,Crunchy Chicken,130.44,0,2025-10-20
9615,39,39,Crispy Chicken,131.29,0,2025-11-03
9616,39,39,Fried Chicken,132.86,0,2025-11-17
9617,39,39,Fried Chicken,133.9,0,2025-12-01
9618,39,39,Crispy Chicken,132.59,0,2025-12-29
9619,39,11,Classic Koshari,63.15,0,2024-01-15
9620,39,11,Egyptian Koshari,63.95,0,2024-01-29
9621,39,11,Koshari,64.6,0,2024-02-12
9622,39,11,Classic Koshari,61.12,1,2024-03-11
9623,39,11,Koshari,56.0,1,2024-04-08
9624,39,11,Egyptian Koshari,56.43,0,2024-04-22
9625,39,11,Koshari,56.75,0,2024-05-06
9626,39,11,Egyptian Koshari,57.33,0,2024-06-03
9627,39,11,Egyptian Koshari,56.85,0,2024-06-17
9628,39,11,Classic Koshari,57.6,0,2024-07-15
9629,39,11,Classic Koshari,58.4,0,2024-07-29
9630,39,11,Egyptian Koshari,59.03,0,2024-08-12
9631,39,11,Egyptian Koshari,59.38,0,2024-08-26
9632,39,11,Koshari,58.7,0,2024-09-09
9633,39,11,Classic Koshari,57.79,0,2024-09-23
9634,39,11,Classic Koshari,58.57,0,2024-10-07
9635,39,11,Classic Koshari,59.13,0,2024-10-21
9636,39,11,Koshari,59.7,0,2024-11-04
9637,39,11,Koshari,60.19,0,2024-11-18
9638,39,11,Egyptian Koshari,59.28,0,2024-12-02
9639,39,11,Egyptian Koshari,59.89,0,2024-12-16
9640,39,11,Classic Koshari,60.53,0,2024-12-30
9641,39,11,Classic Koshari,60.95,0,2025-01-13
9642,39,11,Egyptian Koshari,61.57,0,2025-02-10
9643,39,11,Classic Koshari,55.68,1,2025-03-10
9644,39,11,Egyptian Koshari,49.28,1,2025-03-24
9645,39,11,Egyptian Koshari,50.01,0,2025-04-07
9646,39,11,Egyptian Koshari,47.27,1,2025-04-21
9647,39,11,Egyptian Koshari,47.7,0,2025-05-19
9648,39,11,Classic Koshari,44.74,1,2025-06-02
9649,39,11,Classic Koshari,45.18,0,2025-06-16
9650,39,11,Egyptian Koshari,40.75,1,2025-06-30
9651,39,11,Egyptian Koshari,41.27,0,2025-07-14
9652,39,11,Koshari,41.53,0,2025-07-28
9653,39,11,Koshari,40.93,0,2025-08-11
9654,39,11,Egyptian Koshari,41.2,0,2025-08-25
9655,39,11,Classic Koshari,41.5,0,2025-09-08
9656,39,11,Classic Koshari,39.15,1,2025-09-22
9657,39,11,Koshari,39.45,0,2025-10-06
9658,39,11,Classic Koshari,39.88,0,2025-11-03
9659,39,11,Egyptian Koshari,37.61,1,2025-11-17
9660,39,11,Egyptian Koshari,37.95,0,2025-12-01
9661,39,11,Koshari,38.22,0,2025-12-15
9662,39,51,Liver Sandwich,77.63,0,2024-01-01
9663,39,51,Giblets Sandwich,78.52,0,2024-01-29
9664,39,51,Giblets Sandwich,79.25,0,2024-02-12
9665,39,51,Spicy Liver Sub,80.31,0,2024-02-26
9666,39,51,Giblets Sandwich,80.83,0,2024-03-11
9667,39,51,Giblets Sandwich,77.26,1,2024-03-25
9668,39,51,Giblets Sandwich,72.39,1,2024-04-08
9669,39,51,Giblets Sandwich,72.86,0,2024-05-06
9670,39,51,Giblets Sandwich,73.38,0,2024-05-20
9671,39,51,Giblets Sandwich,74.11,0,2024-07-01
9672,39,51,Spicy Liver Sub,74.67,0,2024-07-15
9673,39,51,Spicy Liver Sub,75.4,0,2024-07-29
9674,39,51,Giblets Sandwich,74.58,0,2024-08-12
9675,39,51,Spicy Liver Sub,72.5,0,2024-08-26
9676,39,51,Spicy Liver Sub,73.27,0,2024-09-09
9677,39,51,Spicy Liver Sub,74.16,0,2024-09-23
9678,39,51,Giblets Sandwich,74.99,0,2024-10-07
9679,39,51,Giblets Sandwich,75.81,0,2024-10-21
9680,39,51,Giblets Sandwich,72.01,1,2024-11-04
9681,39,51,Liver Sandwich,72.53,0,2024-11-18
9682,39,51,Spicy Liver Sub,73.26,0,2024-12-02
9683,39,51,Spicy Liver Sub,74.11,0,2024-12-30
9684,39,51,Giblets Sandwich,74.88,0,2025-01-13
9685,39,51,Spicy Liver Sub,75.59,0,2025-01-27
9686,39,51,Giblets Sandwich,73.56,0,2025-02-10
9687,39,51,Giblets Sandwich,74.4,0,2025-02-24
9688,39,51,Liver Sandwich,65.81,1,2025-03-24
9689,39,51,Liver Sandwich,66.14,0,2025-05-05
9690,39,51,Liver Sandwich,66.71,0,2025-06-02
9691,39,51,Spicy Liver Sub,67.66,0,2025-06-16
9692,39,51,Spicy Liver Sub,68.28,0,2025-06-30
9693,39,51,Spicy Liver Sub,68.85,0,2025-07-14
9694,39,51,Giblets Sandwich,69.4,0,2025-07-28
9695,39,51,Liver Sandwich,69.87,0,2025-08-11
9696,39,51,Giblets Sandwich,70.31,0,2025-08-25
9697,39,51,Giblets Sandwich,64.01,1,2025-09-08
9698,39,51,Liver Sandwich,64.88,0,2025-09-22
9699,39,51,Liver Sandwich,65.49,0,2025-10-06
9700,39,51,Liver Sandwich,66.02,0,2025-10-20
9701,39,51,Liver Sandwich,66.62,0,2025-11-03
9702,39,51,Spicy Liver Sub,67.19,0,2025-11-17
9703,39,51,Spicy Liver Sub,68.16,0,2025-12-01
9704,39,2,Halal Kabab,141.8,0,2024-01-15
9705,39,2,Kabab Platter,143.21,0,2024-01-29
9706,39,2,Kabab Platter,145.28,0,2024-02-12
9707,39,2,Grilled Kabab,147.05,0,2024-03-11
9708,39,2,Grilled Kabab,149.1,0,2024-03-25
9709,39,2,Kabab Platter,150.57,0,2024-04-08
9710,39,2,Kabab Platter,141.79,1,2024-05-06
9711,39,2,Kabab Platter,143.61,0,2024-05-20
9712,39,2,Kabab Platter,145.3,0,2024-06-03
9713,39,2,Halal Kabab,146.76,0,2024-06-17
9714,39,2,Grilled Kabab,148.51,0,2024-07-01
9715,39,2,Grilled Kabab,149.57,0,2024-07-29
9716,39,2,Grilled Kabab,141.45,1,2024-08-12
9717,39,2,Halal Kabab,142.19,0,2024-08-26
9718,39,2,Grilled Kabab,143.11,0,2024-09-09
9719,39,2,Grilled Kabab,145.2,0,2024-09-23
9720,39,2,Grilled Kabab,146.89,0,2024-10-07
9721,39,2,Halal Kabab,147.67,0,2024-10-21
9722,39,2,Kabab Platter,148.75,0,2024-11-04
9723,39,2,Halal Kabab,149.98,0,2024-12-02
9724,39,2,Kabab Platter,150.83,0,2024-12-16
9725,39,2,Kabab Platter,151.92,0,2024-12-30
9726,39,2,Kabab Platter,152.78,0,2025-01-13
9727,39,2,Kabab Platter,142.63,1,2025-01-27
9728,39,2,Kabab Platter,144.2,0,2025-02-10
9729,39,2,Grilled Kabab,134.93,1,2025-03-24
9730,39,2,Halal Kabab,136.28,0,2025-04-07
9731,39,2,Kabab Platter,137.97,0,2025-04-21
9732,39,2,Kabab Platter,139.1,0,2025-05-05
9733,39,2,Kabab Platter,140.11,0,2025-06-02
9734,39,2,Halal Kabab,137.48,0,2025-06-30
9735,39,2,Halal Kabab,138.2,0,2025-07-14
9736,39,2,Halal Kabab,133.34,1,2025-07-28
9737,39,2,Kabab Platter,134.74,0,2025-08-25
9738,39,2,Halal Kabab,136.56,0,2025-09-08
9739,39,2,Kabab Platter,137.93,0,2025-09-22
9740,39,2,Halal Kabab,137.11,0,2025-10-06
9741,39,2,Grilled Kabab,139.01,0,2025-10-20
9742,39,2,Grilled Kabab,140.0,0,2025-11-03
9743,39,2,Halal Kabab,140.92,0,2025-12-01
9744,39,2,Kabab Platter,128.05,1,2025-12-15
9745,39,2,Kabab Platter,129.5,0,2025-12-29
9746,39,30,Qatayef,68.27,0,2024-01-15
9747,39,30,Ramadan Pancake,68.81,0,2024-01-29
9748,39,30,Sweet Qatayef,69.42,0,2024-02-12
9749,39,30,Ramadan Pancake,70.24,0,2024-03-25
9750,39,30,Sweet Qatayef,70.98,0,2024-04-08
9751,39,30,Ramadan Pancake,71.96,0,2024-05-06
9752,39,30,Sweet Qatayef,70.91,0,2024-05-20
9753,39,30,Sweet Qatayef,71.71,0,2024-06-03
9754,39,30,Qatayef,72.71,0,2024-06-17
9755,39,30,Sweet Qatayef,73.39,0,2024-07-01
9756,39,30,Qatayef,74.22,0,2024-07-15
9757,39,30,Ramadan Pancake,75.05,0,2024-08-12
9758,39,30,Qatayef,75.72,0,2024-08-26
9759,39,30,Ramadan Pancake,76.46,0,2024-09-09
9760,39,30,Qatayef,77.36,0,2024-09-23
9761,39,30,Ramadan Pancake,78.11,0,2024-10-21
9762,39,30,Sweet Qatayef,78.9,0,2024-11-18
9763,39,30,Ramadan Pancake,74.14,1,2024-12-02
9764,39,30,Ramadan Pancake,72.86,0,2024-12-16
9765,39,30,Sweet Qatayef,73.83,0,2025-01-13
9766,39,30,Qatayef,74.22,0,2025-01-27
9767,39,30,Ramadan Pancake,69.38,1,2025-02-10
9768,39,30,Ramadan Pancake,70.17,0,2025-02-24
9769,39,30,Sweet Qatayef,70.85,0,2025-03-24
9770,39,30,Sweet Qatayef,71.49,0,2025-04-07
9771,39,30,Qatayef,72.35,0,2025-04-21
9772,39,30,Sweet Qatayef,72.76,0,2025-05-05
9773,39,30,Ramadan Pancake,73.59,0,2025-05-19
9774,39,30,Qatayef,74.3,0,2025-06-02
9775,39,30,Ramadan Pancake,75.37,0,2025-06-16
9776,39,30,Sweet Qatayef,75.88,0,2025-06-30
9777,39,30,Ramadan Pancake,76.31,0,2025-07-14
9778,39,30,Sweet Qatayef,76.78,0,2025-07-28
9779,39,30,Sweet Qatayef,77.25,0,2025-08-25
9780,39,30,Qatayef,78.12,0,2025-09-08
9781,39,30,Qatayef,78.87,0,2025-09-22
9782,39,30,Ramadan Pancake,79.29,0,2025-10-20
9783,39,30,Sweet Qatayef,76.96,0,2025-11-03
9784,39,30,Ramadan Pancake,77.92,0,2025-11-17
9785,39,30,Qatayef,79.07,0,2025-12-01
9786,39,30,Qatayef,80.06,0,2025-12-29
9787,39,29,Kunafa,72.87,0,2024-01-01
9788,39,29,Sweet Kunafa,73.61,0,2024-01-15
9789,39,29,Sweet Kunafa,74.08,0,2024-01-29
9790,39,29,Konafa Plate,74.67,0,2024-02-12
9791,39,29,Kunafa,75.17,0,2024-02-26
9792,39,29,Sweet Kunafa,73.19,0,2024-03-11
9793,39,29,Kunafa,65.92,1,2024-03-25
9794,39,29,Konafa Plate,66.5,0,2024-04-22
9795,39,29,Konafa Plate,66.86,0,2024-05-06
9796,39,29,Kunafa,65.69,0,2024-05-20
9797,39,29,Konafa Plate,66.42,0,2024-07-01
9798,39,29,Kunafa,67.32,0,2024-07-15
9799,39,29,Konafa Plate,68.25,0,2024-08-26
9800,39,29,Sweet Kunafa,67.82,0,2024-09-09
9801,39,29,Kunafa,68.43,0,2024-09-23
9802,39,29,Konafa Plate,66.96,0,2024-10-07
9803,39,29,Kunafa,67.69,0,2024-11-18
9804,39,29,Konafa Plate,68.31,0,2024-12-02
9805,39,29,Konafa Plate,68.68,0,2024-12-16
9806,39,29,Kunafa,69.04,0,2025-01-13
9807,39,29,Sweet Kunafa,66.99,0,2025-02-10
9808,39,29,Sweet Kunafa,63.56,1,2025-03-10
9809,39,29,Sweet Kunafa,64.37,0,2025-03-24
9810,39,29,Konafa Plate,61.05,1,2025-04-07
9811,39,29,Konafa Plate,61.92,0,2025-04-21
9812,39,29,Kunafa,62.63,0,2025-05-19
9813,39,29,Sweet Kunafa,62.12,0,2025-06-30
9814,39,29,Konafa Plate,62.49,0,2025-07-14
9815,39,29,Sweet Kunafa,58.56,1,2025-07-28
9816,39,29,Kunafa,56.98,0,2025-08-11
9817,39,29,Sweet Kunafa,57.69,0,2025-08-25
9818,39,29,Sweet Kunafa,58.25,0,2025-09-08
9819,39,29,Kunafa,56.61,0,2025-09-22
9820,39,29,Konafa Plate,51.45,1,2025-10-20
9821,39,29,Konafa Plate,52.16,0,2025-11-17
9822,39,29,Sweet Kunafa,52.68,0,2025-12-29
9823,39,9,Foul Medames,48.3,1,2024-01-01
9824,39,9,Foul Medames,43.51,1,2024-02-12
9825,39,9,Ful Plate,43.74,0,2024-03-25
9826,39,9,Ful Plate,44.07,0,2024-04-22
9827,39,9,Ful Plate,44.48,0,2024-05-20
9828,39,9,Egyptian Ful,43.33,0,2024-06-03
9829,39,9,Foul Medames,43.6,0,2024-06-17
9830,39,9,Ful Plate,44.0,0,2024-07-01
9831,39,9,Foul Medames,44.58,0,2024-07-29
9832,39,9,Foul Medames,44.25,0,2024-08-12
9833,39,9,Egyptian Ful,44.7,0,2024-08-26
9834,39,9,Foul Medames,43.95,0,2024-10-07
9835,39,9,Egyptian Ful,44.58,0,2024-10-21
9836,39,9,Foul Medames,45.04,0,2024-11-04
9837,39,9,Ful Plate,45.44,0,2024-12-02
9838,39,9,Egyptian Ful,46.06,0,2024-12-16
9839,39,9,Egyptian Ful,46.49,0,2024-12-30
9840,39,9,Ful Plate,47.01,0,2025-01-13
9841,39,9,Foul Medames,47.36,0,2025-01-27
9842,39,9,Egyptian Ful,47.78,0,2025-04-07
9843,39,9,Foul Medames,48.18,0,2025-04-21
9844,39,9,Egyptian Ful,45.85,1,2025-05-05
9845,39,9,Egyptian Ful,46.52,0,2025-05-19
9846,39,9,Egyptian Ful,47.05,0,2025-06-02
9847,39,9,Foul Medames,47.44,0,2025-06-16
9848,39,9,Ful Plate,48.05,0,2025-07-14
9849,39,9,Foul Medames,47.5,0,2025-07-28
9850,39,9,Egyptian Ful,48.21,0,2025-08-11
9851,39,9,Foul Medames,48.85,0,2025-08-25
9852,39,9,Foul Medames,49.52,0,2025-09-22
9853,39,9,Ful Plate,50.02,0,2025-10-20
9854,39,9,Ful Plate,48.57,0,2025-12-15
9855,39,9,Ful Plate,49.17,0,2025-12-29
9856,39,55,Lamb Chops,257.55,0,2024-01-01
9857,39,55,Lamb Ribs,259.95,0,2024-01-15
9858,39,55,Grilled Lamb,262.22,0,2024-02-26
9859,39,55,Grilled Lamb,253.98,1,2024-03-11
9860,39,55,Grilled Lamb,256.59,0,2024-03-25
9861,39,55,Lamb Ribs,226.46,1,2024-04-08
9862,39,55,Grilled Lamb,228.84,0,2024-05-06
9863,39,55,Lamb Chops,231.58,0,2024-05-20
9864,39,55,Lamb Chops,233.24,0,2024-06-17
9865,39,55,Lamb Ribs,219.23,1,2024-07-01
9866,39,55,Lamb Ribs,221.82,0,2024-07-15
9867,39,55,Lamb Ribs,225.0,0,2024-07-29
9868,39,55,Lamb Ribs,226.75,0,2024-08-26
9869,39,55,Lamb Chops,229.07,0,2024-09-09
9870,39,55,Grilled Lamb,210.24,1,2024-09-23
9871,39,55,Lamb Chops,212.56,0,2024-10-07
9872,39,55,Lamb Ribs,214.61,0,2024-11-04
9873,39,55,Lamb Ribs,217.2,0,2024-12-02
9874,39,55,Grilled Lamb,220.05,0,2024-12-16
9875,39,55,Lamb Ribs,221.61,0,2024-12-30
9876,39,55,Grilled Lamb,223.1,0,2025-01-27
9877,39,55,Lamb Ribs,225.67,0,2025-03-24
9878,39,55,Lamb Ribs,228.04,0,2025-04-21
9879,39,55,Grilled Lamb,229.91,0,2025-05-19
9880,39,55,Lamb Ribs,207.82,1,2025-06-16
9881,39,55,Lamb Chops,209.37,0,2025-06-30
9882,39,55,Lamb Ribs,212.1,0,2025-07-14
9883,39,55,Lamb Ribs,214.38,0,2025-07-28
9884,39,55,Grilled Lamb,216.35,0,2025-08-11
9885,39,55,Grilled Lamb,202.57,1,2025-08-25
9886,39,55,Lamb Ribs,205.16,0,2025-09-08
9887,39,55,Lamb Chops,206.76,0,2025-09-22
9888,39,55,Lamb Chops,208.52,0,2025-10-20
9889,39,55,Lamb Ribs,211.01,0,2025-12-01
9890,39,1,Classic Kofta,141.5,0,2024-01-01
9891,39,1,Classic Kofta,143.51,0,2024-01-15
9892,39,1,Classic Kofta,144.82,0,2024-01-29
9893,39,1,Grilled Kofta Plate,135.01,1,2024-02-12
9894,39,1,Classic Kofta,136.32,0,2024-02-26
9895,39,1,Grilled Kofta Plate,127.93,1,2024-03-25
9896,39,1,Classic Kofta,129.53,0,2024-04-08
9897,39,1,Classic Kofta,126.42,0,2024-05-20
9898,39,1,Grilled Kofta Plate,128.2,0,2024-06-03
9899,39,1,Grilled Kofta Plate,128.95,0,2024-06-17
9900,39,1,Mixed Kofta,125.42,0,2024-07-01
9901,39,1,Grilled Kofta Plate,118.58,1,2024-07-29
9902,39,1,Mixed Kofta,110.71,1,2024-08-12
9903,39,1,Classic Kofta,111.62,0,2024-11-04
9904,39,1,Classic Kofta,112.21,0,2024-11-18
9905,39,1,Classic Kofta,113.26,0,2024-12-02
9906,39,1,Mixed Kofta,110.5,0,2024-12-16
9907,39,1,Mixed Kofta,112.02,0,2025-01-13
9908,39,1,Grilled Kofta Plate,113.16,0,2025-01-27
9909,39,1,Mixed Kofta,104.36,1,2025-02-24
9910,39,1,Grilled Kofta Plate,96.79,1,2025-03-10
9911,39,1,Classic Kofta,97.71,0,2025-03-24
9912,39,1,Mixed Kofta,92.99,1,2025-04-07
9913,39,1,Grilled Kofta Plate,93.82,0,2025-05-19
9914,39,1,Classic Kofta,85.7,1,2025-07-14
9915,39,1,Mixed Kofta,86.3,0,2025-07-28
9916,39,1,Grilled Kofta Plate,86.89,0,2025-08-11
9917,39,1,Classic Kofta,81.04,1,2025-09-08
9918,39,1,Grilled Kofta Plate,81.81,0,2025-09-22
9919,39,1,Grilled Kofta Plate,75.17,1,2025-10-06
9920,39,1,Mixed Kofta,76.11,0,2025-11-03
9921,39,1,Classic Kofta,71.73,1,2025-11-17
9922,39,1,Classic Kofta,72.8,0,2025-12-01
9923,39,1,Mixed Kofta,65.62,1,2025-12-15
9924,39,1,Classic Kofta,66.44,0,2025-12-29
9925,39,60,Lamb Family Meal,788.15,0,2024-01-01
9926,39,60,Family Lamb Platter,793.3,0,2024-01-15
9927,39,60,Lamb Family Meal,800.04,0,2024-01-29
9928,39,60,Lamb Feast,810.13,0,2024-02-12
9929,39,60,Family Lamb Platter,814.73,0,2024-02-26
9930,39,60,Lamb Feast,826.79,0,2024-03-11
9931,39,60,Lamb Family Meal,811.4,0,2024-04-08
9932,39,60,Lamb Feast,819.93,0,2024-05-06
9933,39,60,Lamb Family Meal,830.53,0,2024-06-17
9934,39,60,Family Lamb Platter,835.78,0,2024-07-01
9935,39,60,Lamb Feast,841.15,0,2024-07-15
9936,39,60,Lamb Feast,836.84,0,2024-07-29
9937,39,60,Family Lamb Platter,827.58,0,2024-08-26
9938,39,60,Lamb Feast,837.73,0,2024-09-09
9939,39,60,Lamb Feast,844.75,0,2024-10-07
9940,39,60,Lamb Family Meal,851.14,0,2024-10-21
9941,39,60,Lamb Family Meal,857.22,0,2024-11-18
9942,39,60,Lamb Family Meal,864.32,0,2024-12-02
9943,39,60,Lamb Feast,875.89,0,2024-12-16
9944,39,60,Family Lamb Platter,822.03,1,2025-01-13
9945,39,60,Family Lamb Platter,827.5,0,2025-02-10
9946,39,60,Lamb Feast,838.37,0,2025-02-24
9947,39,60,Family Lamb Platter,810.13,1,2025-03-24
9948,39,60,Lamb Family Meal,745.29,1,2025-04-07
9949,39,60,Family Lamb Platter,756.28,0,2025-04-21
9950,39,60,Lamb Feast,764.42,0,2025-05-19
9951,39,60,Lamb Family Meal,771.95,0,2025-06-16
9952,39,60,Lamb Feast,775.83,0,2025-06-30
9953,39,60,Lamb Feast,715.38,1,2025-07-14
9954,39,60,Family Lamb Platter,721.98,0,2025-07-28
9955,39,60,Lamb Family Meal,730.03,0,2025-08-11
9956,39,60,Lamb Family Meal,735.88,0,2025-08-25
9957,39,60,Lamb Family Meal,740.14,0,2025-09-22
9958,39,60,Lamb Family Meal,744.9,0,2025-10-06
9959,39,60,Lamb Family Meal,749.38,0,2025-10-20
9960,39,60,Family Lamb Platter,760.07,0,2025-11-03
9961,39,60,Family Lamb Platter,767.18,0,2025-11-17
9962,39,60,Lamb Family Meal,771.08,0,2025-12-01
9963,39,60,Lamb Feast,779.87,0,2025-12-29
9964,40,53,Falafel Sub,40.46,0,2024-01-15
9965,40,53,Taameya Sandwich,41.02,0,2024-01-29
9966,40,53,Falafel Sandwich,41.47,0,2024-02-12
9967,40,53,Falafel Sub,41.26,0,2024-02-26
9968,40,53,Falafel Sub,38.97,1,2024-03-25
9969,40,53,Falafel Sandwich,39.32,0,2024-04-22
9970,40,53,Falafel Sandwich,36.25,1,2024-05-06
9971,40,53,Falafel Sub,36.58,0,2024-06-03
9972,40,53,Falafel Sub,37.11,0,2024-07-01
9973,40,53,Taameya Sandwich,37.56,0,2024-07-15
9974,40,53,Falafel Sandwich,33.85,1,2024-07-29
9975,40,53,Falafel Sub,33.38,0,2024-09-09
9976,40,53,Falafel Sub,33.79,0,2024-09-23
9977,40,53,Falafel Sub,34.07,0,2024-10-07
9978,40,53,Taameya Sandwich,34.29,0,2024-10-21
9979,40,53,Falafel Sub,34.71,0,2024-11-04
9980,40,53,Falafel Sub,34.9,0,2024-11-18
9981,40,53,Falafel Sub,35.2,0,2024-12-02
9982,40,53,Falafel Sandwich,35.43,0,2024-12-16
9983,40,53,Falafel Sandwich,35.93,0,2025-01-13
9984,40,53,Taameya Sandwich,32.35,1,2025-02-10
9985,40,53,Falafel Sub,32.55,0,2025-02-24
9986,40,53,Taameya Sandwich,32.74,0,2025-03-24
9987,40,53,Falafel Sandwich,33.21,0,2025-04-07
9988,40,53,Falafel Sub,33.58,0,2025-04-21
9989,40,53,Falafel Sandwich,33.84,0,2025-05-19
9990,40,53,Falafel Sandwich,34.16,0,2025-06-02
9991,40,53,Falafel Sub,34.51,0,2025-06-30
9992,40,53,Falafel Sub,34.89,0,2025-07-28
9993,40,53,Falafel Sandwich,35.27,0,2025-08-11
9994,40,53,Taameya Sandwich,35.53,0,2025-08-25
9995,40,53,Falafel Sub,35.76,0,2025-09-22
9996,40,53,Falafel Sandwich,33.58,1,2025-10-20
9997,40,53,Taameya Sandwich,33.23,0,2025-11-17
9998,40,53,Taameya Sandwich,33.51,0,2025-12-01
9999,40,53,Taameya Sandwich,33.85,0,2025-12-15
10000,40,53,Taameya Sandwich,34.03,0,2025-12-29
10001,40,33,Mixed Grill Family,553.56,0,2024-01-15
10002,40,33,BBQ Family Pack,557.62,0,2024-02-12
10003,40,33,BBQ Family Pack,565.36,0,2024-02-26
10004,40,33,Mixed Grill Family,568.26,0,2024-03-11
10005,40,33,Family Grill Box,573.06,0,2024-03-25
10006,40,33,Family Grill Box,568.88,0,2024-04-22
10007,40,33,Family Grill Box,574.22,0,2024-05-06
10008,40,33,Family Grill Box,581.11,0,2024-05-20
10009,40,33,Mixed Grill Family,548.84,1,2024-06-03
10010,40,33,Family Grill Box,553.26,0,2024-06-17
10011,40,33,Mixed Grill Family,557.62,0,2024-07-01
10012,40,33,BBQ Family Pack,560.45,0,2024-08-12
10013,40,33,Family Grill Box,565.82,0,2024-08-26
10014,40,33,Family Grill Box,572.27,0,2024-09-09
10015,40,33,Mixed Grill Family,560.28,0,2024-10-07
10016,40,33,BBQ Family Pack,524.19,1,2024-11-04
10017,40,33,Family Grill Box,531.93,0,2024-12-02
10018,40,33,Mixed Grill Family,536.19,0,2024-12-16
10019,40,33,BBQ Family Pack,542.41,0,2025-01-27
10020,40,33,Family Grill Box,547.26,0,2025-02-24
10021,40,33,BBQ Family Pack,550.14,0,2025-03-10
10022,40,33,Family Grill Box,557.4,0,2025-03-24
10023,40,33,Mixed Grill Family,563.05,0,2025-04-21
10024,40,33,Family Grill Box,566.28,0,2025-06-02
10025,40,33,Mixed Grill Family,572.77,0,2025-06-16
10026,40,33,BBQ Family Pack,579.96,0,2025-06-30
10027,40,33,Mixed Grill Family,583.75,0,2025-07-14
10028,40,33,Family Grill Box,586.93,0,2025-07-28
10029,40,33,Mixed Grill Family,590.17,0,2025-08-11
10030,40,33,Family Grill Box,594.08,0,2025-09-08
10031,40,33,BBQ Family Pack,601.33,0,2025-10-06
10032,40,33,Family Grill Box,608.24,0,2025-10-20
10033,40,33,BBQ Family Pack,614.73,0,2025-12-01
10034,40,33,BBQ Family Pack,620.89,0,2025-12-15
10035,40,33,Mixed Grill Family,625.89,0,2025-12-29
10036,40,37,Crispy Chicken Burger,92.07,0,2024-01-01
10037,40,37,Spicy Chicken Burger,92.86,0,2024-01-15
10038,40,37,Spicy Chicken Burger,93.61,0,2024-02-26
10039,40,37,Chicken Burger,94.57,0,2024-03-11
10040,40,37,Crispy Chicken Burger,95.45,0,2024-04-08
10041,40,37,Spicy Chicken Burger,96.49,0,2024-04-22
10042,40,37,Spicy Chicken Burger,96.98,0,2024-05-06
10043,40,37,Spicy Chicken Burger,97.68,0,2024-05-20
10044,40,37,Chicken Burger,98.52,0,2024-06-17
10045,40,37,Spicy Chicken Burger,89.36,1,2024-07-29
10046,40,37,Chicken Burger,83.35,1,2024-08-12
10047,40,37,Crispy Chicken Burger,84.36,0,2024-09-09
10048,40,37,Spicy Chicken Burger,85.12,0,2024-10-07
10049,40,37,Chicken Burger,85.94,0,2024-10-21
10050,40,37,Spicy Chicken Burger,85.45,0,2024-11-04
10051,40,37,Crispy Chicken Burger,86.22,0,2024-11-18
10052,40,37,Spicy Chicken Burger,86.77,0,2024-12-02
10053,40,37,Spicy Chicken Burger,87.93,0,2024-12-30
10054,40,37,Spicy Chicken Burger,79.8,1,2025-01-13
10055,40,37,Crispy Chicken Burger,80.5,0,2025-01-27
10056,40,37,Crispy Chicken Burger,79.07,0,2025-02-10
10057,40,37,Crispy Chicken Burger,79.69,0,2025-02-24
10058,40,37,Spicy Chicken Burger,70.37,1,2025-03-10
10059,40,37,Crispy Chicken Burger,70.8,0,2025-03-24
10060,40,37,Spicy Chicken Burger,71.71,0,2025-04-07
10061,40,37,Chicken Burger,72.58,0,2025-04-21
10062,40,37,Spicy Chicken Burger,72.98,0,2025-05-05
10063,40,37,Chicken Burger,74.04,0,2025-05-19
10064,40,37,Crispy Chicken Burger,74.98,0,2025-06-02
10065,40,37,Chicken Burger,68.6,1,2025-07-14
10066,40,37,Crispy Chicken Burger,64.93,1,2025-08-11
10067,40,37,Spicy Chicken Burger,65.78,0,2025-09-22
10068,40,37,Crispy Chicken Burger,66.6,0,2025-10-06
10069,40,37,Crispy Chicken Burger,63.54,1,2025-11-03
10070,40,37,Crispy Chicken Burger,64.29,0,2025-11-17
10071,40,37,Spicy Chicken Burger,65.2,0,2025-12-15
10072,40,37,Crispy Chicken Burger,61.57,1,2025-12-29
10073,40,52,Grilled Kofta Sub,72.56,0,2024-01-15
